,sample_1,sample_2,sample_3,sample_4,sample_5,sample_6,sample_7,sample_8,sample_9,sample_10,sample_11,sample_12,sample_13,sample_14,sample_15,sample_16,sample_17,sample_18,sample_19,sample_20,sample_21,sample_22,sample_23,sample_24,sample_25,sample_26,sample_27,sample_28,sample_29,sample_30
otu_808,2.6252940289075438e-05,0.0005346218367938163,0.003915012665781843,0.0005592887825839074,0.0004707523574583443,0.00016745884103453885,0.0005560109785873813,0.00013538400473965377,0.0018805923291697476,0.00016339330269787679,6.15557346807045e-05,9.737628372830383e-05,2.5168226850526127e-05,0.00048224156979541377,0.0002833493909884658,3.619568495196235e-05,6.632402769036153e-05,3.2270907299380585e-05,0.0002513298138779791,0.00014785409621016822,0.00013276432927494553,1.8590846538211932e-05,0.00016758146643413264,0.0003224214525592316,0.00028872383591662054,0.00021571145922221808,0.00011019108696597864,5.660528371697566e-06,1.9154657892190642e-05,0.0001579461535644963
otu_809,0.0001162488695091336,0.00041070170760036895,0.0034186289574250944,0.0002575124841214152,6.83555139290299e-05,0.0006510509936118883,5.376052476254685e-05,0.0001459340297365202,7.796418652048176e-05,3.499658238660496e-05,4.4686436776443205e-05,3.459433227310573e-05,8.245161882845574e-05,0.0005950961191306258,0.00067239287474198,4.294239550025699e-05,0.00016005952371030962,0.00012316770534872884,0.00010458655867621504,0.00048478519856373403,0.0003405772033629091,4.381940906221031e-05,0.00015457487462202226,7.421407372179457e-05,2.0322604977886e-05,0.0007470687626289206,0.0009413031876931249,5.4442063768935246e-05,0.00011460557989166459,0.00013624414183636884
otu_810,0.0002861923485982989,0.00034799534625984635,1.0671917586710876e-05,5.6007810262516574e-05,0.00010217295589778463,6.457409714790908e-05,0.00021193307004228188,0.0004611391737487986,0.00039537872633565443,0.00013400428898970165,0.0005858621264603122,0.00014032879789391834,0.0009245790786834877,6.344016899246876e-05,0.0001122799243253065,5.615746313825428e-05,0.00011005433782894086,0.00010220873040267319,0.0002843714142788817,0.0006608578498140482,0.00013610025741817215,0.00019086107987719713,8.093694939364428e-05,0.0017099762052696637,0.00029998925791091036,6.206044828054108e-05,0.00017709728146756207,0.0003070743613660581,0.0007755551374574447,0.0001874124076441572
otu_811,8.15245364602538e-05,6.842487222800496e-05,5.5043981136048194e-05,0.00013398287392778012,8.814731680376242e-05,0.00025707769607997543,0.0007134662216219182,7.605561061522177e-05,4.7037836422659816e-05,0.00010848872027873987,0.00010271941453287487,9.277903565689958e-05,0.00048544370257752893,0.0005153163609374717,0.00036896520372377723,0.00043239905361696854,0.0001952731395807451,0.00021256619204721016,5.6882768901529945e-05,3.12269470060698e-05,0.0005176053202200927,0.00043182242282825293,2.98279483914006e-05,0.00015356931644663638,0.00026718768542552325,3.341530627307411e-05,0.000674928735847118,0.00010235184627101379,0.0001795237301701737,0.0010831308812995625
otu_812,2.608169490939317e-05,0.00018817287510142032,0.00029668625931677107,0.00010083029254346364,7.476698173981249e-05,0.0001239248409684641,0.00015398316131706632,0.00025875801880663034,6.885440096724124e-05,0.0006102763098692702,0.00015604490906465015,7.207370871686675e-05,0.00015570311862764908,0.00010827407111665663,0.00014474966848829348,0.0002513365992173886,9.812289415986916e-05,0.00028509882555976596,1.8108663333948032e-05,5.511723782168912e-05,0.00028774981237799285,1.805932278798131e-05,0.0001545395919177942,0.0004694479395568905,9.346002835738135e-05,0.00021366331505055786,2.5140871444349926e-05,6.945530203616254e-05,0.0005241660737416782,0.00045814052391342897
otu_813,4.5235560958218315e-05,7.895083833095081e-05,5.162636067169418e-05,7.78945619620997e-05,1.8156518153648687e-05,6.32502021072507e-05,0.00011764126661701902,5.850446543568419e-05,0.00026749208690855997,9.610410680493683e-05,0.0001622386437440666,3.6497335272580694e-05,0.00015843936723730238,0.0006794609559680059,5.274128107215102e-05,0.00011080842960710957,0.0004501928055757864,0.0011145466115852199,7.857344980735659e-05,0.00046603793190146917,0.00019973681643627834,0.00033506999976600996,0.00016019108832415895,0.0003733052147513169,0.0003343050519822776,0.0006129965351566163,0.00020808591510031488,2.8137581819289045e-05,0.00016903168264971425,0.00020409805196709946
otu_814,0.000250261801781309,0.00018577667911875143,0.0009130822406687314,0.0001855864811632125,8.952674762077498e-05,0.00017670529489221894,0.0011129845052793902,0.00020768794384493463,0.00012032984258876186,0.0002257396375195547,0.00020155605486243513,0.00014165357779082912,0.0001169761728166322,2.94282846588093e-05,0.0002260917180635139,7.370951671299838e-05,8.785820597744681e-05,0.00047246837888674997,0.0002652275158848385,0.000292455141851154,0.00013511220869263506,0.0002171483081400681,8.120069094648791e-05,0.0009812566693866676,0.0003286731241653105,0.0008288515253455828,0.000237209029735738,0.0010151781873506082,3.597143558621508e-05,0.0008281551273002091
otu_815,0.0001444861265015402,4.991967411465885e-05,7.539073154522787e-05,0.00023218746628396775,0.00010773014142500807,0.0005150578435888137,4.676363516698105e-05,4.791061323355308e-05,7.878758662681264e-05,4.659497140437921e-05,2.867071224543645e-05,0.0001868348423326613,0.00013664476690822836,0.0003949273312921043,0.00011510483712303719,2.0324799525808214e-05,6.32951690001869e-05,0.00010861711171710479,3.553978538620667e-05,5.152524730741249e-05,9.502792116568427e-05,9.89687048987453e-05,8.226257397028838e-05,0.0011276591987866992,0.00018247055358049658,0.00011471095557057054,7.488007859717181e-05,0.0006691299138133769,4.782366292813086e-05,0.001984524914383847
otu_816,6.115664395781173e-05,5.385511296344629e-05,8.222799261876051e-05,0.00010550504922037101,2.4772098081933366e-05,0.0003564157347543946,0.00010624322374516621,0.00010847657360417426,0.00018528896418894,2.7807471853927218e-05,8.419279386420042e-05,0.00017337722889230838,0.00039394067510031063,0.0005407955892365602,6.825350211272715e-05,0.00014261041026446633,0.0005426707894506475,0.0002431874714538486,0.00029267307735872893,0.00017736650568425536,5.2536995286182226e-05,0.0006481112173943796,0.0001862511616471259,0.00027705652770095983,0.000936281420180916,0.00019484984319164094,0.00016220372183522877,0.00013557332934863763,6.105956645701792e-05,7.69092978746718e-05
otu_817,5.114941151342093e-05,0.00012996767077089625,0.0004406571982628713,0.0006925980875150548,0.0006942901606416495,0.00016951610291712703,6.674854219293715e-05,8.038336775747379e-05,4.6523053986393116e-05,8.815913862631976e-06,9.280827993703346e-05,7.077306973026531e-05,4.6609693936157276e-05,0.0002352728705864931,4.447498311187797e-05,2.8769567366214196e-05,0.0001249420771827004,0.00041834484696596076,0.00016749872165726604,0.000225835119393836,0.0001690207409489799,0.00015314020574361386,0.0005985742573572139,0.00011792371255452038,0.0002866341394561051,1.9031362584358925e-05,0.00010401019320855446,0.0002802374958449872,3.94282557571221e-05,7.961195118137366e-05
otu_818,6.513904141509226e-05,0.00017228996917893465,0.00026486593432522605,5.737581304846252e-05,0.00010975201357742822,0.00010039562404483572,0.0008470478244039965,5.547246388724529e-05,0.0007989434550872553,0.00043031012371592297,0.00019042895774908094,0.00013156983066798055,9.550740635755556e-05,5.604373955753252e-05,5.8396739468634974e-05,5.423874394594327e-05,0.0006462707591436822,0.00011266312511364045,0.000339492351326667,0.00014379289180167754,0.000132088640277199,0.00040131370402385417,0.00031375892191687636,5.877920525547496e-05,6.972567174305891e-05,9.152558791725729e-05,3.084110469692925e-05,0.00024317092116701543,0.0002041521652484543,9.382514230981994e-05
otu_819,4.932260377768341e-05,0.0008559684538442327,0.00011787490215852578,0.0002707788125544407,3.1084550400729756e-05,0.00011395307051831009,8.945738613135287e-05,0.0001279872125098425,3.0037047260648354e-05,0.0002153702370273101,0.00011569416800462804,4.3611083693580434e-05,9.096058106615804e-05,0.0007470555043491006,3.7553554279356636e-05,0.00010452441987286145,0.0005454800109600347,0.0002843298925411983,0.00029859876760569853,3.423142233151097e-05,3.177674058688718e-05,0.00014483923360633812,0.0003411482053774686,0.000173449553256601,3.52832102132194e-05,0.00024474975107281266,0.00015050941031918274,0.00030790629346320327,0.00017112122276521832,0.00011582897285093989
otu_820,0.00020688597567741098,0.00012101487219716373,0.0008882069460206572,0.00010296760414037399,3.494605538069229e-05,0.0004660079706763339,0.0003113823909149981,0.00032302484230851497,9.502826851858786e-05,0.0002152324824884055,0.00012552752988114117,0.0005400669597711431,0.00016896686779492172,0.0001756814931597394,8.778623063671177e-05,0.00019905938867422236,0.0001394174215062308,0.00020869087844656504,0.0001642149504189771,0.00048549767680923506,0.0001683658286749997,2.9055181553978847e-05,8.347580682284165e-05,4.8836651229586544e-05,0.00019418054881963743,0.0002072703656683061,0.0007390884844840099,0.0011162196847679712,1.4557408016518842e-05,0.0002919177252260948
otu_821,1.7121406458126594e-05,0.00015804817981511805,0.000296011138019807,0.00015677601104510826,0.0002395729291590919,0.00031963000050856395,0.00019185493091095776,0.00012027056720090883,0.0015250379749637462,5.27207853475852e-05,0.00033670374571942777,8.544299595996493e-05,0.0005848183045556373,8.069433580180485e-06,0.00012033910429090913,0.00011061818351167367,0.00038502530447396063,0.0003355142581057883,4.960847291466275e-05,4.86460064286492e-05,0.0011739666458355626,0.00017850956586840932,0.0003462466173598132,0.0004448238565692806,0.0001184033786600556,3.767754200512544e-05,0.0017419264339383303,0.0006141241772143172,0.0002492152549371147,0.00022868475790665366
otu_822,3.0072364850967004e-05,0.00012117934981258579,0.00023472409427052513,0.00035876136329854845,6.237592565738604e-05,0.00036440184990898643,8.60929385934983e-05,7.316037080299921e-06,0.00045947565817897604,0.00017734330475100015,7.736329638293235e-05,4.5140569746547465e-05,0.0002872816266411224,0.0004852877214396863,0.00038412634363007745,0.0011809000294298543,9.058837218299973e-05,0.0007542826526071742,0.00016596101125735177,0.00018702531952062524,0.0003221529071841648,3.522801668312427e-05,3.134198284097735e-05,0.0005735147298865223,7.862530795398043e-05,0.00014199127019225028,0.00011527694685236553,0.00033332745408487285,9.331822802517454e-05,6.707322942455985e-05
otu_823,0.0001769049336499151,1.3837205563138297e-05,0.00018577108411217813,0.00013298769165507901,0.00011458742625229508,5.623104135274515e-05,0.00011657654299839949,0.0003386377280473594,0.0005399906696924568,0.001033768459373902,0.00011191516491417005,0.00014357182940573468,0.0012439137837041135,8.199598269835765e-05,0.00016935211832888464,0.00022683167252272532,0.00030738401121377016,5.9552141397112174e-05,0.0007504148807984802,7.65861345481926e-05,0.00027393464209978077,0.00013311113723730688,0.000614209320969429,9.046083992595101e-05,0.0010663843786944353,4.9362554580908756e-05,8.90985394238534e-05,2.9696957474280537e-05,0.00010905370073030871,0.0001739660244194795
otu_824,0.001036175405847063,9.975287050866255e-05,0.00010915820517421517,6.562271072520001e-05,0.0001595036527225082,0.00015779551383771466,6.793013519279535e-05,7.624055528844394e-05,0.00010228649551924657,7.310756436374644e-05,0.0003777679377206397,4.965388103263751e-05,3.704104141776081e-05,2.353330685709318e-05,1.8819695346633483e-05,6.181817252215244e-05,1.514494853541199e-05,8.942513718746858e-05,0.00012928102022977076,6.258530459687044e-05,0.00019236024059599984,5.658779606801219e-05,7.1362797186963e-05,8.590635334488354e-05,0.0009897098459591656,0.0004435473482257499,0.0005343400345171123,0.00010350467153074016,0.0002634899367872866,0.000185572154272139
otu_825,0.00016087337435192193,0.00020177764191222638,0.00029896934273508825,0.00012819932472916067,7.495800808768624e-05,0.00036845808642608406,4.7035468437380695e-05,0.00011231015571360023,0.00013596101073352194,0.0001296337623717635,0.00045917718320244693,0.00013351289723160473,0.00033347364228420074,0.00021687490277200828,0.00023677141171999917,0.00020807862179353774,7.332057976121684e-05,9.341365186659234e-05,7.421996868012938e-05,0.0004950186791619544,0.00044182178943367784,6.277371873997467e-05,4.3015161686066676e-05,0.00010509966655963238,0.00015763987638578257,0.0002356772927372625,0.00011794820165286962,0.0002239340239617975,9.59753684116869e-05,0.000296944990652985
otu_826,0.00010356285774833728,0.00011624340896899793,0.00029392944854380535,0.0006884129028721989,1.573407404168172e-05,0.00013271507070295184,0.0002563269560869429,0.0004645862595604895,2.6717667108024768e-05,5.7206718113032906e-05,0.0002455338287807074,6.800807045855585e-05,0.000253855709496591,3.3050163887515684e-05,0.001826841002304653,0.00035152535225755715,0.0001418589477864523,8.661210653393714e-05,7.903275193881358e-05,0.00013948042169084456,0.00017645425744452516,3.3928297755562866e-05,2.0923029284458748e-05,0.00015985422930424328,0.00012049970854527353,0.0006946889359331651,5.4219983701222025e-05,0.0005567421537212329,2.4258643250414072e-05,8.456182630400483e-05
otu_827,0.0002537419501490159,4.520124659535934e-05,0.000189213319951454,0.00023278638979618287,0.00017756310828862196,9.656885655243151e-05,9.651013237373999e-05,0.0005307470339748909,0.00012079470872174847,0.0002455584972740255,6.794291640673368e-05,0.0004958942068616035,3.498288109984879e-05,0.00011624487883551988,5.382917632769988e-05,0.00024221305476116513,0.00011239163348599287,8.643542246484668e-05,0.00026423853137309367,0.00016416565185426224,9.971760723916464e-05,0.0001456671654577444,3.5251731029722344e-05,0.0002543060047986048,0.00017995903326951834,0.00017820630965206824,9.500165201430644e-05,0.00016752385991476718,0.00026535064852501404,0.00014646130124772996
otu_828,0.0001830372719303926,0.002275842077586778,0.00013184212114590173,0.000435453785727719,0.00032419497601932263,0.00010537562771439809,0.00010126291389087637,0.0019168000892259645,8.613947939705554e-05,0.00021510115995613337,0.0010095639369620826,2.28379151249051e-05,0.0005725050900517828,7.063735366339484e-05,0.00035946385467479884,6.292536941741761e-05,0.00031177651325284863,5.676410902244776e-05,0.00047747361526934693,5.793860054816851e-05,0.000286926542576466,0.0001460725415418376,4.3515107462076434e-05,3.764748811651737e-05,7.616452344207485e-05,6.830954491980156e-05,0.00039109743795065493,0.00013167709488907348,0.00015146131779900953,0.0001407172705956079
otu_829,4.057099763113724e-05,4.448970455511559e-05,3.6467287217143144e-05,0.0007390054927891253,0.0002555194301885219,0.00015940291363251229,0.00013318362114640004,0.00021393043379964213,2.4138871630101644e-05,1.488517519922479e-05,0.00015228894900566714,0.00035938817446403695,6.187807380046768e-05,6.029946044798878e-05,0.0003566175626191652,3.6832938070392966e-05,5.247645558522439e-05,9.610143985395757e-05,0.00032421983951471935,0.0009834115512919377,0.00016441537542325163,0.0004134653339172313,0.0005992802890203855,0.00023636546206566052,7.82086272200901e-05,5.6179034282566266e-05,0.00016589461424622762,0.0009316102916903767,0.00015014348558843425,7.752052190334749e-05
otu_830,3.443026571960074e-05,0.00016406362778804487,0.00026047890167182414,9.522320896256401e-05,4.418711261142989e-05,0.0002648074534473345,5.0411366757779124e-05,6.329368916237274e-05,0.00011931184733482054,2.4718060389492682e-05,1.4937564864711615e-05,6.774121022025166e-05,0.0009487684853497353,3.1581987000846235e-05,0.00027467991693285544,0.00013927978792153907,0.0001051185378493155,7.662422394234449e-05,0.00017984591031092062,0.00013646552221700087,0.00011771896822997035,0.00018219870422810593,0.000162601232633686,0.000585482696633655,7.43095302714368e-05,0.0007647733366751901,4.4789291079249294e-05,8.05542598739067e-05,0.00023942026893304403,0.00010876762334731465
otu_831,0.0002006577495680013,0.00013218735980268065,3.7120300276171865e-05,0.000133444397917424,0.00013177417956173628,2.2759786538632117e-05,0.00010025538527051304,0.00030254436388214417,3.02130415735027e-05,0.0006369709902157258,0.00042565336415609976,4.144691332574619e-05,0.00012460796195903347,0.0001877703979241191,9.498161453897574e-05,0.00011879020581420839,0.00015845195142991678,0.0007219143865720331,6.992617812911997e-05,0.00010461120840780691,0.00019382397986730332,3.474964370606158e-05,0.00012026907242735651,0.00016360878114931568,0.0004778351753274027,4.737761827916477e-05,0.0003291879849764665,0.0005902426604004787,0.0009312032197479562,7.483319026885347e-05
otu_832,0.00020500554267828262,2.8488562551146967e-05,0.000187766262624434,0.0006579222860144406,0.00036349419239104365,0.0002840080704651509,7.855200415711831e-05,0.00023521476707134118,0.00022602864672984153,4.747312300611846e-05,0.00011380990800813712,0.00013987211794712261,0.00017097530655582697,0.00019026330039048845,7.824794129340601e-05,5.0427741957733415e-05,0.00011254930121693981,0.0004253785227761241,0.00012556702244736708,1.4860059587192716e-05,0.0005694420163837809,0.00021535846179226325,4.609013208910409e-05,0.0016273526687631264,9.372884477932609e-05,0.00035064079966695596,6.434927907826954e-05,4.2074345758727026e-05,0.00018485737774946468,0.0001026551756027606
otu_833,5.715697586858371e-05,0.0001281529172031422,0.00021539322615494387,6.156588069273365e-05,0.0001708190405511022,6.473667427091678e-05,3.994830636850531e-05,0.00031791132677548415,4.881399655596106e-05,8.598813854031716e-05,6.439292420824844e-05,2.9890989214499092e-05,0.000412800151855585,0.002760753127726801,0.0006282838765372376,0.0004259508288142083,6.794754538543276e-05,0.00031226127781923266,0.000871248089374522,1.0292063038659612e-05,0.00011474019237904831,0.0005760118694872705,0.0003793135301667408,0.0003635669615494417,8.542602317700851e-05,3.9017743757270537e-05,4.783910436287881e-05,7.465153192771569e-05,0.0002593902171149774,0.0006510053618297467
otu_834,0.00010908577192804894,0.0001822634925685126,6.47308658092764e-05,0.00016826947376407625,0.00010747090008307022,0.0001349671261802908,0.0008465198808920225,8.074444690133538e-05,0.0014256414894444414,0.00011203582458607423,0.00019402237519718473,1.1017309698809435e-05,4.544632589173522e-05,7.938862804230065e-05,0.00019301751434296354,0.0006416657176776314,9.305020098605951e-05,0.00032259091460230485,0.00010007539672704474,0.00016721437978983383,9.141365959198299e-05,0.001374449362763831,5.402785002857959e-05,4.8126500264103125e-05,7.353306665921137e-05,0.00025155716142785873,0.0012792909431289564,3.6519359465354544e-05,0.00019284432116925822,0.0003367152051186263
otu_835,0.00017384931947889433,0.00022266082731034598,5.377382247493476e-05,0.0014843827938121612,0.00022206791363672018,0.0006210118075065077,5.882682117505317e-05,6.21687413149843e-05,0.00012146434944314733,0.0002531870637167084,3.92159368625272e-05,0.000486680515896017,0.00031058481250059223,0.00013036368404127942,0.0004032620059553559,0.000744051961277063,0.00014427686839909323,0.00019566254793292626,0.00015681544537473946,7.238995046206178e-05,0.0002724106897511532,0.00019597200486100183,1.4608413969563437e-05,0.0002351397150549753,0.0003070150221680211,0.0001496847112883657,0.00018704561332344395,0.002423632742578421,2.0377068555637128e-05,0.0008729688919570176
otu_836,2.0743246591260792e-05,0.0002091544057389845,6.592808073085471e-05,4.7067182832104845e-05,4.384422065653565e-05,3.132152123335212e-05,2.9140127387116147e-05,0.00012081711530249598,0.00016237721842168222,0.00030425722113129535,7.910179473135299e-05,0.00020684129432418935,0.00010931670563869611,2.6803144340330274e-05,0.0026464657070699705,0.00011224622923435942,0.0001539958568034478,3.869892141615828e-05,9.724578693574261e-05,0.00033595950645115433,0.0002128422004354977,7.833881775783924e-05,0.00038943878085540614,4.422124818674467e-05,0.00016540969040245245,8.380294344132408e-05,5.874004073572978e-05,6.743769491807942e-05,2.67709056530472e-05,7.173453532465514e-05
otu_837,5.407187156124041e-05,7.473210120157326e-05,0.00028669621635836397,8.662887675236901e-05,0.0001665202466039098,0.00018263128626226695,0.00015453759895806303,1.3538166549955574e-05,7.941007633795922e-05,0.00022848637811489242,0.001663870499463447,5.766677418463789e-05,5.57966657207092e-05,0.0006111921840272081,0.0007204292258226653,0.00018716204192044712,3.4751769407682314e-05,4.022186546824249e-05,0.0008525159497700521,0.00028033734450864326,0.0003468825502108237,0.00010557254930154079,0.0008183080505512628,0.0002894884792402399,0.00029289365766811703,0.0004208404652985859,5.830330327816139e-05,0.00020980541136916535,0.0001476229997280769,0.00027377497232901457
otu_838,0.00011692266062534434,7.311231794020106e-05,0.00011411118481238003,0.0002818123581486786,2.349928788001841e-05,4.174476469566214e-05,0.0006482266021682442,0.00030516518536376853,0.0007420588792911853,0.0003404814262538736,0.00012032687527039327,0.00017135001938371687,0.0003314093121820382,7.119584165322965e-05,0.00024971206750706875,0.00020217724097876223,0.0001470485323577687,0.00014307884887046588,0.0007789099147455075,0.0001114057887189027,0.0008664906798215815,0.00010187482607374816,3.318025730416025e-05,4.618300555366991e-05,6.968784389716281e-05,0.00013293398729285894,0.00014188690302264546,0.0001026229370895807,3.927247766972959e-05,0.00023048488245780687
otu_839,0.0003915296382436862,9.277436617279836e-05,0.00047486306620947867,8.390745744099296e-05,0.00017280181358644598,5.9540977649880786e-05,0.00010964102989142303,9.640793982161375e-05,8.468870840861333e-05,0.00010905673034301913,5.9714065821403576e-05,6.565949806927997e-05,0.00012118304399881748,0.00018006396042770804,4.678638065225423e-05,7.377687404869516e-05,0.00023773928795293067,0.00014446424713806014,8.544260404667325e-05,0.0010371466674765535,0.0001944114209085089,0.00031185756559423667,0.0008157595519135457,0.00023307533426025404,7.848521164202737e-05,9.833176364692608e-05,8.938728015260365e-05,0.00047759911881588177,0.00010628098184819509,6.945451982974502e-05
otu_840,0.0003194075802407164,0.00011312777059843145,0.0010554241530652225,6.861614482660588e-05,0.000283009437498625,0.0001221577466510212,0.00012095337699631054,0.0002327659610513863,0.00021964153227936305,0.00012302350694937077,0.0002425175275814987,4.551592363842722e-05,0.0003734974609303298,0.0001963606311361776,9.763058719187933e-05,0.000436635059535508,0.0001287958684736257,0.00021065312486043936,0.0003768861526635001,0.00014302168833445057,8.142511512067744e-05,0.0001215803478189311,0.0001454579092913738,3.193542734143963e-05,9.657787307534548e-05,0.0001098423205660048,0.00020533691402712214,1.7384489332673033e-05,0.00013858776410913937,8.918481265503557e-05
otu_841,0.000140597585007226,0.0001815260941808424,0.00027107296986568085,0.0004399271973762245,0.00028977057631973457,0.00054423552328131,0.00025576088206509924,0.00020147097800401085,4.092563654813819e-05,0.0001104402353547136,0.00017871743718125697,0.0002573094531646067,0.00013991805204035306,0.000417900497659871,7.446978863838315e-05,2.2658779446208747e-05,0.00038281009826351183,8.616811710117779e-05,8.769960663421763e-05,0.00011123094371528069,0.00026158426914098715,0.00016115514671658637,6.273732888227536e-05,0.00036816113497613865,1.801680400240249e-05,0.0001847177801300133,0.00012562285991258245,0.0009286238005563345,0.00016361303427855401,0.0005101271495485362
otu_842,0.00017731871423527085,0.00022688348517813805,0.00014198944691731343,3.0279292696655154e-05,0.00032704773211474205,0.000327517411752294,0.00023305634307679455,0.0007262799051134804,0.0005802859543171223,6.50960656687891e-05,0.0001263298168996482,0.0002754157165233278,0.00011478613736462248,0.0002067303397080315,0.00023161720660153353,0.0003143336646217026,5.7223262440214326e-05,1.5542829383509944e-05,0.00016593852853943143,9.22657669545795e-05,0.00023596177813956702,6.187462562479818e-05,0.00015478581173889735,0.00019601875010923358,3.435027895004104e-05,8.840748301757533e-05,0.00011613342598124195,0.00036784625629499197,0.00012861557464739762,6.413840798883143e-05
otu_843,0.00035505142303680307,0.00013137950150903983,0.0006252197774417684,9.25456881391079e-05,0.0004841451702311901,0.0003093230767337827,0.00021979450038987053,0.00015365993996927058,0.00010318809969989736,0.00010256512127122553,6.740052899329033e-05,0.00029706529339362705,9.067893162488631e-05,6.603494362481042e-05,0.00028175003996614643,0.00017216771303156641,7.474079969091888e-05,0.00035486545434273916,0.00014201697210880615,0.0003830191533184324,5.333146108963713e-05,0.00016444346050190488,0.00012863203944346065,0.000539290399905292,9.783753429158948e-05,0.00011483065656639519,6.089267805353689e-05,0.00025120131226777565,8.113220113495398e-05,0.00013269838101311109
otu_844,0.000575611735331013,0.00044813202555724026,0.00030955961498932525,0.00039607167209678974,0.0002112169110667647,1.7874145545009637e-05,6.218594378381426e-05,0.0001789147237481515,0.00010576889154637692,0.0009151341238335611,6.598582434991428e-05,0.00033925168709341265,6.850780838728215e-05,0.00022838707542980252,9.26057743539723e-05,0.00019145910622336623,5.107596156797097e-05,0.00040461985546086154,0.00033713862353842414,0.00013632348415910044,0.000192951313712649,0.000498313780213498,1.0487940396723727e-05,0.0004303874081745262,0.0005349702672767327,0.00028264101441938705,0.00025525612060444395,0.0003739229464695492,0.00015982503670174063,8.594891480387267e-05
otu_845,0.00013593377230794226,0.0001760530416573045,0.00013899548583534216,0.0003259031945834849,0.00018801107498083954,6.124846184956283e-05,4.210041112179292e-05,0.00021611608033442705,0.00010410154150890114,5.6382485736787316e-05,0.00036890632405432673,5.063571307942072e-05,0.0004931151662204958,3.668025258329775e-05,0.0002810801162861598,4.241175501577574e-05,0.00031173687508987975,0.00015449898743168512,3.800632402188963e-05,7.806205793206905e-05,7.258169462591244e-05,0.00010146516816859018,0.00017806130310686537,0.0004124926846117405,0.00014409487911819466,4.16656415813884e-05,2.8397612158781727e-05,0.0004593053037111257,0.0006367813463183362,0.00026679233232142257
otu_846,5.143143030586821e-05,0.0004722833185869481,0.00035417984392025766,0.0003761317509809757,6.0858420265417714e-05,0.0003144725269044331,1.7896688528934957e-05,1.6201089007362037e-05,0.0006936223079962681,0.00011023057110498594,0.0002694254071598102,0.00026713327334668444,0.0002583853075191702,0.00025008914186154524,0.00016374388149875726,0.00022285215033731757,0.00017096210394650245,0.0002081793305145754,0.0004851996031837666,0.00045223528208644307,0.0011165190728068964,0.00015569099766912588,9.652817258592082e-05,9.796948775384431e-05,0.00024976344147730904,0.00022212182567512827,0.00028143008304601895,7.71643214405576e-05,0.00015715705062520048,8.571819700454817e-05
otu_847,0.00015667412206418917,0.00036427245854619565,0.00017100985673701243,0.00016390029247364746,0.00015570140275993896,6.730211682552882e-05,0.0005537302520919692,0.0002986653442058261,6.843602917988043e-05,0.00027093101249322637,6.286928441457925e-05,7.231034167977488e-05,0.0006227273826060247,0.00035340739647317566,0.0001585186804490385,0.0002132472594465496,0.00011221008096113872,0.00022322882400163438,0.00023335942213220654,2.1909082749044572e-05,0.0001421495631836032,0.00024962596976594984,6.418133369234065e-05,2.0849520942891773e-05,0.0002070984828049291,0.00026611765179802724,1.1171483647313584e-05,0.0003730838678388764,0.00015530485836686347,3.090460414991276e-05
otu_848,0.00011100967617140112,0.0011205350704761626,0.0001502131463886358,0.0001621287773459399,4.61962457587697e-05,6.635215533495244e-05,0.00014663711368194228,0.0003656974118652683,3.514588121516019e-05,0.00015601056373085138,8.137822777316406e-05,0.0003030051528045223,2.1952154410868304e-05,0.00023020862680153098,0.00038975204722003706,8.453032822417892e-05,9.86689422588115e-05,0.0002101371139251158,0.00011368316950142268,0.00012186564590396879,0.0003141452565776761,1.4779957676171279e-05,0.00014768210485458796,0.0002498480433431429,0.0001339851583248163,3.6946631308200474e-05,6.193706677103545e-05,0.0003676005195280814,9.095921111016121e-05,1.0807252171947149e-05
otu_849,0.00046376943544657354,0.00016869665454315438,0.0005078512855549275,0.000459492997599021,3.9082624259933076e-05,0.00014183446913587088,0.00014933712676024248,4.695489415469848e-06,0.00013268890474353815,0.00015845573741415765,0.00040470617637131107,0.0008372894504728972,8.233252646985988e-05,0.00021793956718157005,0.0001502795318865359,0.000911146487735475,0.0002100559450364031,0.0002645100900278189,0.0001071574971151747,0.00040960636091730247,7.960004943710363e-05,0.0004983361406966464,0.00015176478807499486,0.00011535412784283074,0.0002977088843050692,0.0003254791017142444,0.00031704377940294586,0.00011203922609564344,0.0001962415082137947,0.0006137188686382493
otu_850,6.308769883346575e-05,1.5754344629060158e-05,0.0001149498651077366,0.00012035066424698155,0.0008214764857523221,7.990869164015333e-05,0.00037487397641952056,9.962951274731704e-05,0.00020217534090192788,5.064956134645945e-05,0.0005001404308722097,0.0001339244535797122,9.646811682525817e-05,0.00021501074914111984,4.881550497476294e-05,0.0002101715557581506,0.0004459744919058693,0.0002866977147903149,0.00041876743447576847,5.7616039635953874e-05,9.62092046546882e-05,0.00013679839826775635,0.0004346452400125617,0.00013294701017362986,0.0002444674979086285,0.00021799475726094454,0.0004040041394032766,0.0011522031647386995,0.00015704107258752653,0.00030681583740357085
